[공통 DB 연결] process.env.DB_NAME: bettingDB
[누락리그] K리그1의 SportsDB 리그ID를 찾을 수 없음
[정규화] Chicago Cubs vs Milwaukee Brewers | main: baseball | sub: MLB
[정규화] San Francisco Giants vs Cleveland Guardians | main: baseball | sub: MLB
[정규화] Chicago White Sox vs St. Louis Cardinals | main: baseball | sub: MLB
[정규화] LG Twins vs NC Dinos | main: baseball | sub: KBO
[정규화] Kia Tigers vs KT Wiz | main: baseball | sub: KBO
[정규화] Samsung Lions vs Doosan Bears | main: baseball | sub: KBO
[정규화] Lotte Giants vs Hanwha Eagles | main: baseball | sub: KBO
[정규화] LG Twins vs NC Dinos | main: baseball | sub: KBO
[정규화] Kiwoom Heroes vs SSG Landers | main: baseball | sub: KBO
[정규화] Kia Tigers vs KT Wiz | main: baseball | sub: KBO
[정규화] Lotte Giants vs Hanwha Eagles | main: soccer | sub: KLEAGUE1
[정규화] Samsung Lions vs Doosan Bears | main: soccer | sub: KLEAGUE1
[정규화] LG Twins vs NC Dinos | main: soccer | sub: KLEAGUE1
[정규화] Kiwoom Heroes vs SSG Landers | main: soccer | sub: KLEAGUE1
[정규화] Kia Tigers vs KT Wiz | main: soccer | sub: KLEAGUE1
[정규화] Chicago White Sox vs St. Louis Cardinals | main: baseball | sub: MLB
[정규화] Washington Nationals vs Colorado Rockies | main: baseball | sub: MLB
[정규화] Texas Rangers vs Kansas City Royals | main: baseball | sub: MLB
[정규화] Scranton-Wilkes-Barre RailRiders vs Worcester Red Sox | main: soccer | sub: JLEAGUE
[정규화] Cincinnati Reds vs Minnesota Twins | main: baseball | sub: MLB
[정규화] Pericos de Puebla vs Conspiradores de Querétaro | main: soccer | sub: JLEAGUE
[정규화] El Águila de Veracruz vs Leones de Yucatán | main: soccer | sub: JLEAGUE
[정규화] NC Dinos vs Lotte Giants | main: soccer | sub: JLEAGUE
[정규화] Saraperos de Saltillo vs Rieleros de Aguascalientes | main: soccer | sub: JLEAGUE
[정규화] Guerreros de Oaxaca vs Tigres de Quintana Roo | main: soccer | sub: JLEAGUE
[정규화] Chicago Sky vs Los Angeles Sparks | main: soccer | sub: JLEAGUE
[정규화] Dallas Wings vs Atlanta Dream | main: soccer | sub: JLEAGUE
[정규화] Washington Mystics vs Minnesota Lynx | main: soccer | sub: JLEAGUE
[정규화] Nelson Giants vs Auckland Tuatara | main: soccer | sub: JLEAGUE
[정규화] Fenerbahçe Basketbol vs Besiktas Basketbol | main: soccer | sub: JLEAGUE
[정규화] Pittsburgh Pirates vs Texas Rangers | main: soccer | sub: JLEAGUE
[정규화] Sangju Sangmu vs Anyang | main: soccer | sub: KLEAGUE1
[정규화] Gwangju FC vs Daejeon Hana Citizen | main: soccer | sub: KLEAGUE1
[정규화] Al-Shorta vs Al-Hudood | main: soccer | sub: JLEAGUE
[정규화] Boca Juniors vs Quimsa | main: soccer | sub: JLEAGUE
[정규화] Spain Basketball Women vs Czech Republic Basketball Women | main: soccer | sub: JLEAGUE
[정규화] Regatas Corrientes vs Instituto de Cordoba | main: soccer | sub: JLEAGUE
[정규화] Texas Super Kings vs Los Angeles Knight Riders | main: soccer | sub: JLEAGUE
[정규화] Munster Reds vs Northern Knights | main: soccer | sub: JLEAGUE
[정규화] Leinster Lightning vs North West Warriors | main: soccer | sub: JLEAGUE
[정규화] Germany Hockey vs Australia Hockey | main: soccer | sub: JLEAGUE
[정규화] New Lambton vs Lambton Jaffas | main: soccer | sub: JLEAGUE
[정규화] Maitland vs Cooks Hill United | main: soccer | sub: JLEAGUE
[정규화] Valentine vs Adamstown Rosebud | main: soccer | sub: JLEAGUE
[정규화] Edgeworth vs Belmont Swansea United | main: soccer | sub: JLEAGUE
[정규화] Weston Bears vs Newcastle Olympic | main: soccer | sub: JLEAGUE
[정규화] Columbus Crew vs Atlanta United | main: soccer | sub: JLEAGUE
[정규화] Toronto FC vs New York Red Bulls | main: soccer | sub: JLEAGUE
[정규화] Loudoun United vs Louisville City | main: soccer | sub: JLEAGUE
[정규화] Tampa Bay Rowdies vs Indy Eleven | main: soccer | sub: JLEAGUE
[정규화] Kawasaki Frontale vs Albirex Niigata | main: soccer | sub: JLEAGUE
[정규화] Yokohama F Marinos vs FC Tokyo | main: soccer | sub: JLEAGUE
[정규화] Eastern Suburbs FC vs Brisbane Roar Youth | main: soccer | sub: JLEAGUE
[정규화] Moreton City Excelsior vs Gold Coast United | main: soccer | sub: JLEAGUE
[정규화] Olympic FC vs Sunshine Coast Wanderers | main: soccer | sub: JLEAGUE
[정규화] Peninsula Power vs Wynnum Wolves | main: soccer | sub: JLEAGUE
[정규화] Espérance de Tunis vs Chelsea | main: soccer | sub: JLEAGUE
[정규화] Borussia Dortmund vs Ulsan HD | main: soccer | sub: JLEAGUE
[정규화] Mamelodi Sundowns vs Fluminense | main: soccer | sub: JLEAGUE
[정규화] South Georgia Tormenta vs FC Naples | main: soccer | sub: JLEAGUE
[정규화] Shanghai Shenhua vs Tianjin Jinmen Tiger | main: soccer | sub: JLEAGUE
[정규화] Shandong Taishan vs Wuhan Three Towns | main: soccer | sub: JLEAGUE
[정규화] Changchun Yatai vs Qingdao West Coast | main: soccer | sub: JLEAGUE
[정규화] Meizhou Hakka vs Beijing Guoan | main: soccer | sub: JLEAGUE
[정규화] Al-Zawraa vs Al-Minaa | main: soccer | sub: JLEAGUE
[정규화] Al-Shorta SC vs Al-Hudood | main: soccer | sub: JLEAGUE
[정규화] Ghana Women vs Benin Women | main: soccer | sub: JLEAGUE
[정규화] Latvia U17 vs Finland U17 | main: soccer | sub: JLEAGUE
[정규화] Kalamazoo FC vs Northern Indiana | main: soccer | sub: JLEAGUE
[정규화] Memphis Redbirds vs Norfolk Tides | main: soccer | sub: JLEAGUE
[정규화] Jeonbuk Hyundai Motors vs FC Seoul | main: soccer | sub: KLEAGUE1
[정규화] Mali U17 vs Burkina Faso U17 | main: soccer | sub: JLEAGUE
[정규화] BST Galaxy vs Steve Biko | main: soccer | sub: JLEAGUE
[정규화] Fortune vs Banjul United | main: soccer | sub: JLEAGUE
[정규화] Real de Banjul vs Team Rhino | main: soccer | sub: JLEAGUE
[정규화] Hart Academy vs SP Falcons | main: soccer | sub: JLEAGUE
[정규화] Bombada vs Banjul Hawks | main: soccer | sub: JLEAGUE
[정규화] Brikama United vs Gambian Dutch Lions | main: soccer | sub: JLEAGUE
[정규화] Gambia Armed Forces vs Marimoo | main: soccer | sub: JLEAGUE
[정규화] Dynamo Stavropol vs Astrakhan | main: soccer | sub: JLEAGUE
[정규화] Dynamo-2 Makhachkala vs Angusht Nazran | main: soccer | sub: JLEAGUE
[정규화] Pobeda Khasavyurt vs Legion Dynamo Makhachkala | main: soccer | sub: JLEAGUE
[정규화] Nart Cherkessk vs Spartak Nalchik | main: soccer | sub: JLEAGUE
[정규화] Druzhba Maykop vs Sochi-2 | main: soccer | sub: JLEAGUE
[정규화] Leones vs Vargas Torres | main: soccer | sub: JLEAGUE
[정규화] Christos FC vs Annapolis Blues | main: soccer | sub: JLEAGUE
[정규화] Red River vs Hattiesburg FC | main: soccer | sub: JLEAGUE
[정규화] New Jersey Copa vs Staten Island Athletic | main: soccer | sub: JLEAGUE
[정규화] Dayton Dutch Lions vs West Virginia United | main: soccer | sub: JLEAGUE
[정규화] Weston FC vs Fort Lauderdale United | main: soccer | sub: JLEAGUE
[정규화] Boston City vs Boston Bolts | main: soccer | sub: JLEAGUE
[정규화] Seacoast United Phantoms vs Western Mass Pioneers | main: soccer | sub: JLEAGUE
[정규화] Charlotte Independence II vs Tobacco Road | main: soccer | sub: JLEAGUE
[정규화] Reading United vs Delaware FC | main: soccer | sub: JLEAGUE
[정규화] Brevard SC vs Brooke House | main: soccer | sub: JLEAGUE
[정규화] Nona FC vs Brave SC | main: soccer | sub: JLEAGUE
[정규화] Cleveland Force vs Akron City | main: soccer | sub: JLEAGUE
[정규화] FC Buffalo vs Steel City | main: soccer | sub: JLEAGUE
[정규화] Džiugas Telšiai vs Riteriai | main: soccer | sub: JLEAGUE
[정규화] Kings Hammer Columbus vs Fort Wayne FC | main: soccer | sub: JLEAGUE
[정규화] Lexington SC II vs Kings Hammer FC | main: soccer | sub: JLEAGUE
[정규화] Miami AC vs FC Miami City | main: soccer | sub: JLEAGUE
[정규화] Southern Soccer Academy vs Columbus United | main: soccer | sub: JLEAGUE
[정규화] San Francisco Glens vs Academica SC | main: soccer | sub: JLEAGUE
[정규화] Canada vs El Salvador | main: soccer | sub: JLEAGUE
[정규화] Chunichi Dragons vs Hokkaido Nippon-Ham Fighters | main: soccer | sub: JLEAGUE
[정규화] Calgary Stampeders vs Ottawa Redblacks | main: icehockey | sub: NHL
[정규화] St. Louis Ambush vs Peoria City | main: soccer | sub: JLEAGUE
[정규화] Real Central New Jersey vs Lehigh Valley United | main: soccer | sub: JLEAGUE
[정규화] Morris Elite vs FC Motown II | main: soccer | sub: JLEAGUE
[정규화] JJK vs MP | main: soccer | sub: JLEAGUE
[정규화] Šiauliai vs Sūduva | main: soccer | sub: JLEAGUE
[정규화] Tukums vs FK Liepāja | main: soccer | sub: JLEAGUE
[정규화] Klubi 04 vs SalPa | main: soccer | sub: JLEAGUE
[정규화] St. Louis Cardinals vs Chicago Cubs | main: soccer | sub: JLEAGUE
[정규화] Kiwoom Heroes vs Kia Tigers | main: soccer | sub: JLEAGUE
[정규화] San Diego Padres vs Washington Nationals | main: soccer | sub: JLEAGUE
[정규화] New York Mets vs Atlanta Braves | main: soccer | sub: JLEAGUE
[정규화] Kansas City Royals vs Tampa Bay Rays | main: soccer | sub: JLEAGUE
[정규화] Baltimore Orioles vs Texas Rangers | main: soccer | sub: JLEAGUE
[정규화] Cincinnati Reds vs New York Yankees | main: soccer | sub: JLEAGUE
[정규화] Chicago White Sox vs Arizona Diamondbacks | main: soccer | sub: JLEAGUE
[정규화] Minnesota Twins vs Seattle Mariners | main: soccer | sub: JLEAGUE
[정규화] NC Dinos vs Lotte Giants | main: soccer | sub: JLEAGUE
[정규화] Doosan Bears vs SSG Landers | main: soccer | sub: JLEAGUE
[정규화] Iowa Cubs vs Columbus Clippers | main: soccer | sub: JLEAGUE
[정규화] Wei Chuan Dragons vs Rakuten Monkeys | main: soccer | sub: JLEAGUE
[정규화] Fubon Guardians vs Uni-President Lions | main: soccer | sub: JLEAGUE
[정규화] Detroit Tigers vs Athletics | main: soccer | sub: JLEAGUE
[정규화] Toledo Mud Hens vs Charlotte Knights | main: soccer | sub: JLEAGUE
[정규화] Buffalo Bisons vs Lehigh Valley IronPigs | main: soccer | sub: JLEAGUE
[정규화] Durham Bulls vs Memphis Redbirds | main: soccer | sub: JLEAGUE
[정규화] KT Wiz vs LG Twins | main: soccer | sub: JLEAGUE
[정규화] Norfolk Tides vs Gwinnett Stripers | main: soccer | sub: JLEAGUE
[정규화] Scranton-Wilkes-Barre RailRiders vs Worcester Red Sox | main: soccer | sub: JLEAGUE
[정규화] Rochester Red Wings vs Syracuse Mets | main: soccer | sub: JLEAGUE
[정규화] Chiba Lotte Marines vs Yomiuri Giants | main: soccer | sub: JLEAGUE
[정규화] Conspiradores de Querétaro vs Sultanes de Monterrey | main: soccer | sub: JLEAGUE
[정규화] Samsung Lions vs Hanwha Eagles | main: soccer | sub: JLEAGUE
[정규화] Ulm vs Bayern München Basketball | main: soccer | sub: JLEAGUE
[정규화] France Basketball Women vs Lithuania Basketball Women | main: soccer | sub: JLEAGUE
[정규화] KK Spartak Subotica vs KK Partizan | main: soccer | sub: JLEAGUE
[정규화] Paris Basketball vs AS Monaco Basket | main: soccer | sub: JLEAGUE
[정규화] Leinster Lightning vs Munster Reds | main: soccer | sub: JLEAGUE
[정규화] Belgium Basketball Women vs Czech Republic Basketball Women | main: soccer | sub: JLEAGUE
[정규화] Carlton Football Club vs North Melbourne Football Club | main: icehockey | sub: NHL
[정규화] Los Angeles Angels vs Boston Red Sox | main: soccer | sub: JLEAGUE
[정규화] Cleveland Guardians vs Toronto Blue Jays | main: soccer | sub: JLEAGUE
[정규화] Piratas de Campeche vs Diablos Rojos del México | main: soccer | sub: JLEAGUE
[정규화] Changchun Xidu vs Hubei Istar | main: soccer | sub: JLEAGUE
[정규화] Brera Ilch vs SP Falcons | main: soccer | sub: JLEAGUE
[정규화] Al Wahda Damascus vs Hutteen SC | main: soccer | sub: JLEAGUE
[정규화] Portland Bangers vs Lane United | main: soccer | sub: JLEAGUE
[정규화] CISA vs Albion SC Colorado | main: soccer | sub: JLEAGUE
[정규화] Charlotte Eagles vs SC United Bantams | main: soccer | sub: JLEAGUE
[정규화] Virginia Beach United vs Virginia Marauders | main: soccer | sub: JLEAGUE
[정규화] Lansing City Football vs AFC Ann Arbor | main: soccer | sub: JLEAGUE
[정규화] Tacoma Stars vs Ballard FC | main: soccer | sub: JLEAGUE
[정규화] Asheville City SC vs East Atlanta Dutch Lions | main: soccer | sub: JLEAGUE
[정규화] Ventura County Fusion vs FC Capo II | main: soccer | sub: JLEAGUE
[정규화] Guadeloupe vs Guatemala | main: soccer | sub: JLEAGUE
[정규화] Tishreen vs Taliya SC | main: soccer | sub: JLEAGUE
[정규화] New Lambton vs Charlestown Azzurri | main: soccer | sub: JLEAGUE
[정규화] Al Mirghani vs Al-Merrikh Al-Ubayyid | main: soccer | sub: JLEAGUE
[정규화] Al-Zamala Umrawaba vs Al-Ahli Wad Madani | main: soccer | sub: JLEAGUE
[정규화] Alittihad Misurata vs Al-Ittihad Tripoli | main: soccer | sub: JLEAGUE
[정규화] Maniema Union vs DCMP Imana | main: soccer | sub: JLEAGUE
[정규화] Simba Kolwezi vs Vita Club | main: soccer | sub: JLEAGUE
[정규화] Don Bosco vs Sanga Balende | main: soccer | sub: JLEAGUE
[정규화] Inter Miami vs Palmeiras | main: soccer | sub: JLEAGUE
[정규화] FC Porto vs Al Ahly SC | main: soccer | sub: JLEAGUE
[정규화] Järfälla vs Franke | main: soccer | sub: JLEAGUE
[정규화] Stocksund vs Karlberg | main: soccer | sub: JLEAGUE
[정규화] Räppe vs Kristianstad | main: soccer | sub: JLEAGUE
[정규화] Auckland City vs Boca Juniors | main: soccer | sub: JLEAGUE
[정규화] Klubi 04 vs HJK Helsinki | main: soccer | sub: JLEAGUE
[정규화] AC Oulu vs SJK Seinajoki | main: soccer | sub: JLEAGUE
[정규화] Haka vs KuPS | main: soccer | sub: JLEAGUE
[정규화] Ekenäs IF vs Jaro | main: soccer | sub: JLEAGUE
[정규화] Ahal vs Arkadag | main: soccer | sub: JLEAGUE
[정규화] Hawasa Ketema vs Adama Kenema | main: soccer | sub: JLEAGUE
[정규화] Fasil Kenema vs Sidama Bunna | main: soccer | sub: JLEAGUE
[정규화] Goiás vs Athletic Club-MG | main: soccer | sub: JLEAGUE
[정규화] Volgar Astrakhan vs Chelyabinsk | main: soccer | sub: JLEAGUE
[정규화] Tishreen vs Taliya SC | main: soccer | sub: JLEAGUE
[정규화] Indianapolis Indians vs Omaha Storm Chasers | main: soccer | sub: JLEAGUE
[정규화] Pohang Steelers vs Jeju SK | main: soccer | sub: KLEAGUE1
[정규화] Northern Knights vs North West Warriors | main: soccer | sub: JLEAGUE
[정규화] 22 de Julio vs San Antonio FC | main: soccer | sub: JLEAGUE
[정규화] Southern California Eagles vs FC Tucson | main: soccer | sub: JLEAGUE
[정규화] Kauno Žalgiris vs Panevėžys | main: soccer | sub: JLEAGUE
[정규화] GKS Katowice vs Pogoń Szczecin | main: soccer | sub: JLEAGUE
[정규화] Milwaukee Brewers vs Pittsburgh Pirates | main: soccer | sub: JLEAGUE
[정규화] Olmecas de Tabasco vs Charros de Jalisco | main: soccer | sub: JLEAGUE
[정규화] Rieleros de Aguascalientes vs El Águila de Veracruz | main: soccer | sub: JLEAGUE
[정규화] Piratas de Campeche vs Caliente de Durango | main: soccer | sub: JLEAGUE
[정규화] Conspiradores de Querétaro vs Sultanes de Monterrey | main: soccer | sub: JLEAGUE
[정규화] Leones de Yucatán vs Toros de Tijuana | main: soccer | sub: JLEAGUE
[정규화] El Paso Chihuahuas vs Reno Aces | main: soccer | sub: JLEAGUE
[정규화] Boca Juniors vs Quimsa | main: soccer | sub: JLEAGUE
[정규화] Texas Super Kings vs Washington Freedom | main: soccer | sub: JLEAGUE
[정규화] Charlotte Checkers vs Abbotsford Canucks | main: soccer | sub: JLEAGUE
[정규화] Central Pulse vs Southern Steel | main: soccer | sub: JLEAGUE
[정규화] ÍBV Vestmannaeyjar vs Afturelding | main: soccer | sub: JLEAGUE
[정규화] Valur vs KR Reykjavík | main: soccer | sub: JLEAGUE
[정규화] San Diego Wave vs Washington Spirit | main: soccer | sub: JLEAGUE
[정규화] Bohemians vs Shamrock Rovers | main: soccer | sub: JLEAGUE
[정규화] Cork City vs Drogheda United | main: soccer | sub: JLEAGUE
[정규화] Sligo Rovers vs Galway United | main: soccer | sub: JLEAGUE
[정규화] St Patricks vs Derry City | main: soccer | sub: JLEAGUE
[정규화] Helsingborg vs Umeå | main: soccer | sub: JLEAGUE
[정규화] Wolayta Dicha vs Diredawa Ketema | main: soccer | sub: JLEAGUE
[정규화] Dinamo Samarqand vs Bunyodkor | main: soccer | sub: JLEAGUE
[정규화] Operário Ferroviário vs Novorizontino | main: soccer | sub: JLEAGUE
[정규화] Mjøndalen vs Skeid | main: soccer | sub: JLEAGUE
[정규화] Nueva Chicago vs Colón | main: soccer | sub: JLEAGUE
[정규화] Olimpo vs Santamarina | main: soccer | sub: JLEAGUE
[정규화] Bartolomé Mitre vs Sarmiento de La Banda | main: soccer | sub: JLEAGUE
[정규화] PK-35 vs SJK Akatemia | main: soccer | sub: JLEAGUE
[정규화] Deportivo Paraguayo vs CA Atlas | main: soccer | sub: JLEAGUE
[정규화] Hunters vs FC Ulaanbaatar | main: soccer | sub: JLEAGUE
[정규화] Kings Hammer FC vs Dayton Dutch Lions | main: soccer | sub: JLEAGUE
[정규화] AHFC Royals vs Lonestar SC | main: soccer | sub: JLEAGUE
[정규화] BC Lions vs Winnipeg Blue Bombers | main: soccer | sub: JLEAGUE
[정규화] Panama vs Jamaica | main: soccer | sub: JLEAGUE
[정규화] Saint-Éloi Lupopo vs TP Mazembe | main: soccer | sub: JLEAGUE
[정규화] Benfica vs Bayern Munich | main: soccer | sub: JLEAGUE
[정규화] La Luz vs Atenas | main: soccer | sub: JLEAGUE
[정규화] Manta vs Orense | main: soccer | sub: JLEAGUE
[정규화] Dominican Republic vs Suriname | main: soccer | sub: JLEAGUE
[정규화] Bray Wanderers vs UCD | main: soccer | sub: JLEAGUE
[정규화] Hay Al Wadi vs Alamal SC Atbara | main: soccer | sub: JLEAGUE
[정규화] Portugal Women vs Nigeria Women | main: soccer | sub: JLEAGUE
[정규화] Finn Harps vs Dundalk | main: soccer | sub: JLEAGUE
[정규화] Al-Hilal Benghazi vs Al-Nasr SCSC | main: soccer | sub: JLEAGUE
[정규화] Cerro Largo vs Plaza Colonia | main: soccer | sub: JLEAGUE
[정규화] Dinamo-2 Minsk vs Bumprom Gomel | main: soccer | sub: JLEAGUE
[정규화] Minsk-2 vs UniXLabs Minsk | main: soccer | sub: JLEAGUE
[정규화] Treaty United vs Wexford | main: soccer | sub: JLEAGUE
[정규화] Independiente CG vs Deportivo Capiatá | main: soccer | sub: JLEAGUE
[정규화] Al-Ahly Benghazi vs Al-Tahaddi | main: soccer | sub: JLEAGUE
[정규화] Manchester City vs Al Ain | main: soccer | sub: JLEAGUE
[정규화] Spain U19 vs Germany U19 | main: soccer | sub: JLEAGUE
[정규화] Seattle Sounders FC vs Paris SG | main: soccer | sub: JLEAGUE
[정규화] Renaissance vs Wakriya | main: soccer | sub: JLEAGUE
[정규화] Ashanti Golden Boys vs CI Kamsar | main: soccer | sub: JLEAGUE
[정규화] Breiðablik vs Fram Reykjavík | main: soccer | sub: JLEAGUE
[정규화] Sportivo Carapeguá vs Guaraní de Fram | main: soccer | sub: JLEAGUE
[정규화] Berlin Thunder vs Munich Ravens | main: soccer | sub: JLEAGUE
[정규화] Paris Musketeers vs Frankfurt Galaxy | main: soccer | sub: JLEAGUE
[정규화] Western Bulldogs vs Richmond Football Club | main: soccer | sub: JLEAGUE
[정규화] Saraperos de Saltillo vs Pericos de Puebla | main: soccer | sub: JLEAGUE
[정규화] Saraperos de Saltillo vs Pericos de Puebla | main: soccer | sub: JLEAGUE
[정규화] Tigres de Quintana Roo vs Tecolotes de los Dos Laredos | main: soccer | sub: JLEAGUE
[정규화] Conspiradores de Querétaro vs Sultanes de Monterrey | main: soccer | sub: JLEAGUE
[정규화] Dorados de Chihuahua vs Guerreros de Oaxaca | main: soccer | sub: JLEAGUE
[정규화] Hanwha Eagles vs Kiwoom Heroes | main: soccer | sub: JLEAGUE
[정규화] KT Wiz vs NC Dinos | main: soccer | sub: JLEAGUE
[정규화] Dorados de Chihuahua vs Guerreros de Oaxaca | main: soccer | sub: JLEAGUE
[정규화] Colorado Rockies vs Arizona Diamondbacks | main: soccer | sub: JLEAGUE
[정규화] Los Angeles Dodgers vs Washington Nationals | main: soccer | sub: JLEAGUE
[정규화] Turkey U17 vs Chile U17 | main: soccer | sub: JLEAGUE
[정규화] New York Mets vs Atlanta Braves | main: soccer | sub: JLEAGUE
[정규화] Cincinnati Reds vs New York Yankees | main: soccer | sub: JLEAGUE
[정규화] Minnesota Twins vs Seattle Mariners | main: soccer | sub: JLEAGUE
[정규화] St. Louis Cardinals vs Cincinnati Reds | main: soccer | sub: JLEAGUE
[정규화] Chicago Cubs vs Seattle Mariners | main: soccer | sub: JLEAGUE
[정규화] San Diego Padres vs Kansas City Royals | main: soccer | sub: JLEAGUE
[정규화] Tampa Bay Rays vs Detroit Tigers | main: soccer | sub: JLEAGUE
[정규화] New York Yankees vs Baltimore Orioles | main: soccer | sub: JLEAGUE
[정규화] Colorado Rockies vs Arizona Diamondbacks | main: soccer | sub: JLEAGUE
[정규화] San Francisco Giants vs Boston Red Sox | main: soccer | sub: JLEAGUE
[정규화] Los Angeles Angels vs Houston Astros | main: soccer | sub: JLEAGUE
[정규화] Rieleros de Aguascalientes vs El Águila de Veracruz | main: soccer | sub: JLEAGUE
[정규화] Athletics vs Cleveland Guardians | main: soccer | sub: JLEAGUE
[정규화] Athletics vs Cleveland Guardians | main: soccer | sub: JLEAGUE
[정규화] El Paso Chihuahuas vs Reno Aces | main: soccer | sub: JLEAGUE
[정규화] Salt Lake Bees vs Sacramento River Cats | main: soccer | sub: JLEAGUE
[정규화] Oklahoma City Comets vs Round Rock Express | main: soccer | sub: JLEAGUE
[정규화] Salt Lake Bees vs Sacramento River Cats | main: soccer | sub: JLEAGUE
[정규화] Tacoma Rainiers vs Albuquerque Isotopes | main: soccer | sub: JLEAGUE
[정규화] Columbus Clippers vs Indianapolis Indians | main: soccer | sub: JLEAGUE
[정규화] Louisville Bats vs Scranton-Wilkes-Barre RailRiders | main: soccer | sub: JLEAGUE
[정규화] Worcester Red Sox vs Buffalo Bisons | main: soccer | sub: JLEAGUE
[정규화] Lotte Giants vs Samsung Lions | main: soccer | sub: JLEAGUE
[정규화] Lehigh Valley IronPigs vs Rochester Red Wings | main: soccer | sub: JLEAGUE
[정규화] SSG Landers vs Kia Tigers | main: soccer | sub: JLEAGUE
[정규화] Nashville Sounds vs Iowa Cubs | main: soccer | sub: JLEAGUE
[정규화] Charlotte Knights vs Gwinnett Stripers | main: soccer | sub: JLEAGUE
[정규화] Omaha Storm Chasers vs Durham Bulls | main: soccer | sub: JLEAGUE
[정규화] Sugar Land Space Cowboys vs Las Vegas Aviators | main: soccer | sub: JLEAGUE
[정규화] Diablos Rojos del México vs Acereros de Monclova | main: soccer | sub: JLEAGUE
[정규화] Piratas de Campeche vs Caliente de Durango | main: soccer | sub: JLEAGUE
[정규화] Wei Chuan Dragons vs Uni-President Lions | main: soccer | sub: JLEAGUE
[정규화] CTBC Brothers vs Fubon Guardians | main: soccer | sub: JLEAGUE
[정규화] Rakuten Monkeys vs TSG Hawks | main: soccer | sub: JLEAGUE
[정규화] L and D Amsterdam vs UVV Utrecht | main: soccer | sub: JLEAGUE
[정규화] Curaçao Neptunus vs Corendon Kinheim | main: soccer | sub: JLEAGUE
[정규화] Real Madrid Baloncesto vs Valencia Basket | main: soccer | sub: JLEAGUE
[정규화] Sweden Basketball Women vs Spain Basketball Women | main: soccer | sub: JLEAGUE
[정규화] Abbotsford Canucks vs Charlotte Checkers | main: soccer | sub: JLEAGUE
[정규화] Maryland Whipsnakes vs Boston Cannons | main: soccer | sub: JLEAGUE
[정규화] Besiktas Basketbol vs Fenerbahçe Basketbol | main: soccer | sub: JLEAGUE
[정규화] Everton de Viña del Mar vs O'Higgins | main: soccer | sub: JLEAGUE
[정규화] Hadia Hosaina vs Arba Minch Kenema | main: soccer | sub: JLEAGUE
[정규화] Vakhsh Bokhtar vs Khujand | main: soccer | sub: JLEAGUE
[정규화] Toronto Argonauts vs Saskatchewan Roughriders | main: icehockey | sub: NHL
[정규화] Vienna Vikings vs Rhein Fire | main: icehockey | sub: NHL
[정규화] Port Adelaide Football Club vs Sydney Swans | main: icehockey | sub: NHL
[정규화] Hanshin Tigers vs Fukuoka SoftBank Hawks | main: soccer | sub: JLEAGUE
[정규화] Yokohama DeNA BayStars vs Chiba Lotte Marines | main: soccer | sub: JLEAGUE
[정규화] Yomiuri Giants vs Saitama Seibu Lions | main: soccer | sub: JLEAGUE
[정규화] Leones de Yucatán vs Toros de Tijuana | main: soccer | sub: JLEAGUE
[정규화] Minnesota Lynx vs Los Angeles Sparks | main: soccer | sub: JLEAGUE
[정규화] Brampton Honey Badgers vs Ottawa BlackJacks | main: soccer | sub: JLEAGUE
[정규화] Great Britain Basketball Women vs Germany Basketball Women | main: soccer | sub: JLEAGUE
[정규화] KK Partizan vs KK Spartak Subotica | main: soccer | sub: JLEAGUE
[정규화] Start Lublin vs Legia Warszawa | main: soccer | sub: JLEAGUE
[정규화] AS Monaco Basket vs Paris Basketball | main: soccer | sub: JLEAGUE
[정규화] Instituto de Cordoba vs Regatas Corrientes | main: soccer | sub: JLEAGUE
[정규화] Edmonton Stingers vs Winnipeg Sea Bears | main: soccer | sub: JLEAGUE
[정규화] Manawatu Jets vs Canterbury Rams | main: soccer | sub: JLEAGUE
[정규화] Auckland Tuatara vs Southland Sharks | main: soccer | sub: JLEAGUE
[정규화] Calgary Surge vs Vancouver Bandits | main: soccer | sub: JLEAGUE
[정규화] Atlanta Dream vs Chicago Sky | main: soccer | sub: JLEAGUE
[정규화] Las Vegas Aces vs Indiana Fever | main: soccer | sub: JLEAGUE
[정규화] Seattle Storm vs New York Liberty | main: soccer | sub: JLEAGUE
[정규화] Los Angeles Knight Riders vs Seattle Orcas | main: soccer | sub: JLEAGUE
[정규화] MI New York vs Washington Freedom | main: soccer | sub: JLEAGUE
[정규화] Spain Hockey vs Ireland Hockey | main: soccer | sub: JLEAGUE
[정규화] Belgium Hockey vs India Hockey | main: soccer | sub: JLEAGUE
[정규화] England Hockey vs Australia Hockey | main: soccer | sub: JLEAGUE
[정규화] Botany Swarm vs West Auckland Admirals | main: soccer | sub: JLEAGUE
[정규화] Maryland Whipsnakes vs Carolina Chaos | main: soccer | sub: JLEAGUE
[정규화] Denver Outlaws vs Utah Archers | main: soccer | sub: JLEAGUE
[정규화] Saraperos de Saltillo vs Pericos de Puebla | main: icehockey | sub: NHL
[정규화] Nashville Sounds vs Iowa Cubs | main: icehockey | sub: NHL
[정규화] LG Twins vs Doosan Bears | main: icehockey | sub: NHL
[정규화] Louisville Bats vs Scranton-Wilkes-Barre RailRiders | main: icehockey | sub: NHL
[정규화] CTBC Brothers vs Fubon Guardians | main: icehockey | sub: NHL
[정규화] St. Paul Saints vs Toledo Mud Hens | main: icehockey | sub: NHL
